year,state,state_abbr,county,D_candidate_votes,R_candidate_votes,totalvotes,percent_republican,percent_democrat,%difference(d_favor),FIPS
2016,Alabama,AL,Morgan,11254,37486,50644,74.01863992,22.22178343,-51.79685649,1103
2016,Alabama,AL,Perry,3824,1407,5278,26.65782493,72.45168624,45.79386131,1105
2016,Alabama,AL,Pickens,3972,5456,9542,57.17878851,41.6264934,-15.55229512,1107
2016,Alabama,AL,Pike,5056,7693,13168,58.42193196,38.39611179,-20.02582017,1109
2016,Alabama,AL,Randolph,2291,7705,10187,75.63561402,22.48944733,-53.14616668,1111
2016,Alabama,AL,Russell,9579,9210,19256,47.82924803,49.74553386,1.916285833,1113
2016,Alabama,AL,St. Clair,5589,31651,38400,82.42447917,14.5546875,-67.86979167,1115
2016,Alabama,AL,Shelby,22977,73020,101254,72.1156695,22.69243684,-49.42323266,1117
2016,Alabama,AL,Sumter,4746,1581,6411,24.66073935,74.02901263,49.36827328,1119
2016,Alabama,AL,Talladega,12121,20614,33407,61.70563056,36.28281498,-25.42281558,1121
2016,Alabama,AL,Tallapoosa,5519,13594,19486,69.7629067,28.32289849,-41.44000821,1123
2016,Alabama,AL,Tuscaloosa,31762,47723,82700,57.70616687,38.40628779,-19.29987908,1125
2016,Alabama,AL,Walker,4497,24266,29472,82.33577633,15.25855049,-67.07722584,1127
2016,Alabama,AL,Washington,2374,6042,8533,70.80745342,27.82139927,-42.98605414,1129
2016,Alabama,AL,Wilcox,4339,1737,6118,28.39163125,70.92186989,42.53023864,1131
2016,Alabama,AL,Winston,872,9228,10313,89.47929797,8.45534762,-81.02395035,1133
2016,Arizona,AZ,Apache,17083,8240,27661,29.78923394,61.75843245,31.96919851,4001
2016,Arizona,AZ,Cochise,17450,28092,50015,56.16714986,34.88953314,-21.27761671,4003
2016,Arizona,AZ,Coconino,32404,21108,59784,35.30710558,54.20179312,18.89468754,4005
2016,Arizona,AZ,Gila,7003,14182,36697,38.64621086,19.08330381,-19.56290705,4007
2016,Arizona,AZ,Graham,3301,8025,20306,39.52033882,16.25627893,-23.26405988,4009
2016,Arizona,AZ,Greenlee,1092,1892,5192,36.44067797,21.03235747,-15.40832049,4011
2016,Arizona,AZ,La Paz,1575,4003,5951,67.26600571,26.46614014,-40.79986557,4012
2016,Arizona,AZ,Maricopa,702907,747361,1567834,47.66837561,44.8329989,-2.835376704,4013
2016,Arizona,AZ,Mohave,17455,58282,79943,72.90444442,21.83430694,-51.07013747,4015
2016,Arizona,AZ,Navajo,16459,20577,40294,51.0671564,40.84727255,-10.21988385,4017
2016,Arizona,AZ,Pima,224661,167428,421640,39.70875628,53.28265819,13.57390191,4019
2016,Arizona,AZ,Pinal,47892,72819,129546,56.21092122,36.9691075,-19.24181372,4021
2016,Arizona,AZ,Santa Cruz,11690,3897,16433,23.71447697,71.13734559,47.42286862,4023
2016,Arizona,AZ,Yavapai,35590,71330,114450,62.32415902,31.09654871,-31.22761031,4025
2016,Arizona,AZ,Yuma,24605,25165,53010,47.47217506,46.41577061,-1.056404452,4027
2016,Arkansas,AR,Arkansas,1939,3826,6212,61.59047006,31.21377978,-30.37669028,5001
2016,Arkansas,AR,Ashley,2408,5338,8083,66.03983669,29.79091921,-36.24891748,5003
2016,Arkansas,AR,Baxter,4169,14682,19766,74.27906506,21.09177375,-53.18729131,5005
2016,Arkansas,AR,Benton,28005,60871,96824,62.86767744,28.92361398,-33.94406346,5007
2016,Arkansas,AR,Boone,2926,12235,16111,75.94190305,18.16150456,-57.78039849,5009
2016,Arkansas,AR,Bradley,1317,2164,3653,59.23898166,36.05255954,-23.18642212,5011
2016,Arkansas,AR,Calhoun,639,1556,2269,68.5764654,28.16218599,-40.41427942,5013
2016,Arkansas,AR,Carroll,3342,6786,10758,63.07863915,31.06525376,-32.01338539,5015
2016,Arkansas,AR,Chicot,2350,1716,4176,41.09195402,56.27394636,15.18199234,5017
2016,Arkansas,AR,Clark,3620,4404,8526,51.65376495,42.45836266,-9.195402299,5019
2016,Arkansas,AR,Clay,1199,3781,5200,72.71153846,23.05769231,-49.65384615,5021
2016,Arkansas,AR,Cleburne,2101,9458,12085,78.26230865,17.38518825,-60.8771204,5023
2016,Arkansas,AR,Cleveland,723,2462,3354,73.40488968,21.55635063,-51.84853906,5025
2016,Arkansas,AR,Columbia,3140,5456,8887,61.39304602,35.33250816,-26.06053786,5027
2016,Arkansas,AR,Conway,2656,4849,7927,61.17068248,33.50573988,-27.6649426,5029
2016,Arkansas,AR,Craighead,10538,22892,35573,64.35217721,29.62359093,-34.72858629,5031
2016,Arkansas,AR,Crawford,4488,16686,22450,74.32516704,19.99109131,-54.33407572,5033
2016,Arkansas,AR,Crittenden,8410,6964,15952,43.6559679,52.72066199,9.064694082,5035
2016,Arkansas,AR,Cross,1999,4584,6874,66.68606343,29.08059354,-37.60546989,5037
2016,Arkansas,AR,Dallas,1165,1509,2771,54.45687477,42.0425839,-12.41429087,5039
2016,Arkansas,AR,Desha,2228,1919,4257,45.07869392,52.33732676,7.25863284,5041
2016,Arkansas,AR,Drew,2365,3968,6595,60.16679303,35.86050038,-24.30629265,5043
2016,Arkansas,AR,Faulkner,14629,29346,47527,61.74595493,30.78039851,-30.96555642,5045
2016,Arkansas,AR,Franklin,1376,5039,6770,74.43131462,20.32496307,-54.10635155,5047
2016,Arkansas,AR,Fulton,1067,3471,4772,72.73679799,22.35959765,-50.37720034,5049
2016,Arkansas,AR,Garland,12311,26087,40805,63.93089082,30.17032226,-33.76056856,5051
2016,Arkansas,AR,Grant,1373,5725,7445,76.89724647,18.44190732,-58.45533915,5053
2016,Arkansas,AR,Greene,3071,10720,14600,73.42465753,21.03424658,-52.39041096,5055
2016,Arkansas,AR,Hempstead,2377,4401,7049,62.43438786,33.72109519,-28.71329267,5057
2016,Arkansas,AR,Hot Spring,3149,8172,11944,68.41929002,26.36470194,-42.05458808,5059
2016,Arkansas,AR,Howard,1351,3157,4674,67.54385965,28.90457852,-38.63928113,5061
2016,Arkansas,AR,Independence,2881,9936,13614,72.98369326,21.16203908,-51.82165418,5063
2016,Arkansas,AR,Izard,1113,4042,5448,74.19236417,20.42951542,-53.76284875,5065
2016,Arkansas,AR,Jackson,1583,3267,5156,63.36307215,30.70209465,-32.6609775,5067
2016,Arkansas,AR,Jefferson,15772,9250,25894,35.72256121,60.90986329,25.18730208,5069
2016,Arkansas,AR,Johnson,2427,6091,9112,66.84591747,26.63520632,-40.21071115,5071
2016,Arkansas,AR,Lafayette,1032,1758,2860,61.46853147,36.08391608,-25.38461538,5073
2016,Arkansas,AR,Lawrence,1263,4064,5685,71.48636763,22.21635884,-49.2700088,5075
2016,Arkansas,AR,Lee,1735,1229,3026,40.61467284,57.33641771,16.72174488,5077
2016,Arkansas,AR,Lincoln,1252,2455,3826,64.16623105,32.72347099,-31.44276006,5079
2016,Arkansas,AR,Little River,1397,3605,5227,68.96881576,26.72661182,-42.24220394,5081
2016,Arkansas,AR,Logan,1715,5746,7921,72.54134579,21.65130665,-50.89003914,5083
2016,Arkansas,AR,Lonoke,5664,19958,27100,73.64575646,20.900369,-52.74538745,5085
2016,Arkansas,AR,Madison,1588,4928,6841,72.03625201,23.21298056,-48.82327145,5087
2016,Arkansas,AR,Marion,1434,5336,7107,75.08090615,20.17729,-54.90361615,5089
2016,Arkansas,AR,Miller,4273,11294,16091,70.18830402,26.5552172,-43.63308682,5091
2016,Arkansas,AR,Mississippi,5670,7061,13204,53.47621933,42.94153287,-10.53468646,5093
2016,Arkansas,AR,Monroe,1312,1489,2884,51.629681,45.49237171,-6.137309293,5095
2016,Arkansas,AR,Montgomery,748,2643,3559,74.26243327,21.01713965,-53.24529362,5097
2016,Arkansas,AR,Nevada,1157,2000,3246,61.61429452,35.64386938,-25.97042514,5099
2016,Arkansas,AR,Newton,699,2875,3753,76.60538236,18.62509992,-57.98028244,5101
2016,Arkansas,AR,Ouachita,4321,5351,9935,53.86009059,43.49270257,-10.36738802,5103
2016,Arkansas,AR,Perry,1049,3008,4306,69.85601486,24.36135625,-45.49465862,5105
2016,Arkansas,AR,Phillips,4310,2446,6953,35.1790594,61.98763124,26.80857184,5107
2016,Arkansas,AR,Pike,685,3150,3981,79.12584778,17.20673198,-61.9191158,5109
2016,Arkansas,AR,Poinsett,1880,5502,7722,71.25097125,24.34602435,-46.9049469,5111
2016,Arkansas,AR,Polk,1212,6618,8231,80.40335318,14.7248208,-65.67853238,5113
2016,Arkansas,AR,Pope,5000,16256,22569,72.02800301,22.15428242,-49.87372059,5115
2016,Arkansas,AR,Prairie,814,2505,3444,72.73519164,23.63530778,-49.09988386,5117
2016,Arkansas,AR,Pulaski,89574,61257,159776,38.33930002,56.06223713,17.72293711,5119
2016,Arkansas,AR,Randolph,1425,4509,6379,70.68506035,22.3389246,-48.34613576,5121
2016,Arkansas,AR,St. Francis,4031,3195,7430,43.0013459,54.25302826,11.25168237,5123
2016,Arkansas,AR,Saline,13256,35863,52100,68.83493282,25.44337812,-43.3915547,5125
2016,Arkansas,AR,Scott,602,2731,3510,77.80626781,17.15099715,-60.65527066,5127
2016,Arkansas,AR,Searcy,601,2955,3728,79.26502146,16.12124464,-63.14377682,5129
2016,Arkansas,AR,Sebastian,12300,29127,44637,65.2530412,27.5556153,-37.6974259,5131
2016,Arkansas,AR,Sevier,1075,3282,4562,71.94213064,23.56422622,-48.37790443,5133
2016,Arkansas,AR,Sharp,1472,5407,7249,74.58959857,20.30624914,-54.28334943,5135
2016,Arkansas,AR,Stone,1203,4113,5618,73.21110716,21.41331435,-51.79779281,5137
2016,Arkansas,AR,Union,5855,10456,16894,61.8917959,34.65727477,-27.23452113,5139
2016,Arkansas,AR,Van Buren,1549,5382,7339,73.33424172,21.10641777,-52.22782395,5141
2016,Arkansas,AR,Washington,33366,41476,81861,50.66637349,40.75933595,-9.907037539,5143
2016,Arkansas,AR,White,5170,21077,27219,77.43488005,18.99408501,-58.44079503,5145
2016,Arkansas,AR,Woodruff,1118,1347,2571,52.39206534,43.48502528,-8.907040062,5147
2016,Arkansas,AR,Yell,1480,4608,6439,71.56390744,22.98493555,-48.57897189,5149
2016,California,CA,Alameda,514842,95922,654266,14.66100944,78.69001293,64.02900349,6001
2016,California,CA,Alpine,334,217,602,36.04651163,55.48172757,19.43521595,6003
2016,California,CA,Amador,6004,10485,17734,59.12371715,33.85587008,-25.26784707,6005
2016,California,CA,Butte,41567,45144,95564,47.23954627,43.49650496,-3.743041313,6007
2016,California,CA,Calaveras,7944,13511,23136,58.39816736,34.33609959,-24.06206777,6009
2016,California,CA,Colusa,2661,3551,6632,53.54342581,40.12364294,-13.41978287,6011
2016,California,CA,Contra Costa,319287,115956,466175,24.87392074,68.49080281,43.61688207,6013
2016,California,CA,Del Norte,3485,5134,9558,53.71416614,36.46160285,-17.2525633,6015
2016,California,CA,El Dorado,36404,49247,93591,52.61937579,38.89690248,-13.72247331,6017
2016,California,CA,Fresno,141341,124049,282319,43.9393027,50.06428898,6.124986274,6019
2016,California,CA,Glenn,3065,5788,9470,61.11932418,32.36536431,-28.75395987,6021
2016,California,CA,Humboldt,33200,18373,59246,31.0113763,56.0375384,25.0261621,6023
2016,California,CA,Imperial,32667,12704,48091,26.41658522,67.92747084,41.51088561,6025
2016,California,CA,Inyo,3155,4248,8086,52.5352461,39.0180559,-13.51719021,6027
2016,California,CA,Kern,98689,129584,244163,53.07274239,40.41931005,-12.65343234,6029
2016,California,CA,Kings,13617,18093,33915,53.34807607,40.15037594,-13.19770013,6031
2016,California,CA,Lake,11496,10599,24496,43.2682887,46.93011104,3.661822338,6033
2016,California,CA,Lassen,2224,7574,10524,71.96883314,21.13264918,-50.83618396,6035
2016,California,CA,Los Angeles,2464364,769743,3434308,22.41333625,71.75722154,49.34388529,6037
2016,California,CA,Madera,17029,23357,43112,54.17749119,39.49944331,-14.67804788,6039
2016,California,CA,Marin,108707,21771,139273,15.63188845,78.05317614,62.42128769,6041
2016,California,CA,Mariposa,3122,5185,8877,58.40937254,35.16953926,-23.23983328,6043
2016,California,CA,Mendocino,22079,10888,37477,29.05248552,58.91346693,29.8609814,6045
2016,California,CA,Merced,37317,28725,70789,40.57833844,52.71581743,12.13747899,6047
2016,California,CA,Modoc,877,2696,3788,71.17212249,23.15205913,-48.02006336,6049
2016,California,CA,Mono,2773,2111,5276,40.01137225,52.55875663,12.54738438,6051
2016,California,CA,Monterey,89088,34895,133408,26.1566023,66.77860398,40.62200168,6053
2016,California,CA,Napa,39199,17411,61372,28.36961481,63.87114645,35.50153164,6055
2016,California,CA,Nevada,26053,23365,54935,42.53208337,47.4251388,4.893055429,6057
2016,California,CA,Orange,609961,507148,1197521,42.34982101,50.93530719,8.585486184,6059
2016,California,CA,Placer,73509,95138,182839,52.03375647,40.20422339,-11.82953309,6061
2016,California,CA,Plumas,3459,5420,9676,56.01488218,35.74824308,-20.26663911,6063
2016,California,CA,Riverside,373695,333243,751391,44.35014526,49.73376045,5.383615188,6065
2016,California,CA,Sacramento,326023,189789,559330,33.93148946,58.28813044,24.35664098,6067
2016,California,CA,San Benito,12521,7841,21924,35.76445904,57.11092866,21.34646962,6069
2016,California,CA,San Bernardino,340833,271240,653983,41.47508421,52.11649232,10.64140811,6071
2016,California,CA,San Diego,735476,477766,1306400,36.571188,56.29791794,19.72672994,6073
2016,California,CA,San Francisco,345084,37688,405792,9.287516757,85.03962621,75.75210946,6075
2016,California,CA,San Joaquin,121124,88936,224166,39.67417003,54.03317185,14.35900181,6077
2016,California,CA,San Luis Obispo,67107,56164,135009,41.60018962,49.70557518,8.105385567,6079
2016,California,CA,San Mateo,237882,57929,314384,18.42619217,75.66606443,57.23987226,6081
2016,California,CA,Santa Barbara,107142,56365,176786,31.88318079,60.60547781,28.72229701,6083
2016,California,CA,Santa Clara,511684,144826,703709,20.58038195,72.71244222,52.13206027,6085
2016,California,CA,Santa Cruz,95249,22438,128821,17.41796757,73.93903168,56.52106411,6087
2016,California,CA,Shasta,22301,51778,80053,64.67964973,27.85779421,-36.82185552,6089
2016,California,CA,Sierra,601,1048,1830,57.26775956,32.84153005,-24.42622951,6091
2016,California,CA,Siskiyou,7234,11341,20492,55.3435487,35.3015811,-20.0419676,6093
2016,California,CA,Solano,102360,51920,166113,31.25583187,61.62070398,30.36487211,6095
2016,California,CA,Sonoma,160435,51408,231253,22.23019809,69.37639728,47.14619918,6097
2016,California,CA,Stanislaus,81647,78494,172146,45.59734179,47.42892661,1.831584818,6099
2016,California,CA,Sutter,13076,18176,33523,54.2194911,39.00605554,-15.21343555,6101
2016,California,CA,Tehama,6809,15494,23908,64.80675924,28.48000669,-36.32675255,6103
2016,California,CA,Trinity,2214,2812,5686,49.45480127,38.93774182,-10.51705944,6105
2016,California,CA,Tulare,47585,58299,112334,51.89791159,42.36028273,-9.537628857,6107
2016,California,CA,Tuolumne,9123,14551,25529,56.99792393,35.73582984,-21.26209409,6109
2016,California,CA,Ventura,194402,132323,351726,37.62104593,55.27086425,17.64981832,6111
2016,California,CA,Yolo,54752,20739,82090,25.26373493,66.6975271,41.43379218,6113
2016,California,CA,Yuba,7910,13170,22998,57.2658492,34.39429516,-22.87155405,6115
2016,Colorado,CO,Adams,96558,80082,193665,41.35078615,49.8582604,8.507474247,8001
2016,Colorado,CO,Alamosa,3189,3046,6939,43.8968151,45.95763078,2.060815679,8003
2016,Colorado,CO,Arapahoe,159885,117053,303046,38.6254892,52.75931707,14.13382787,8005
2016,Colorado,CO,Archuleta,2500,4264,7339,58.10055866,34.06458646,-24.0359722,8007
2016,Colorado,CO,Baca,283,1753,2153,81.42127264,13.14444961,-68.27682304,8009
2016,Colorado,CO,Bent,590,1188,1927,61.65023352,30.61754022,-31.03269331,8011
2016,Colorado,CO,Boulder,132334,41396,188142,22.00253,70.33729842,48.33476842,8013
2016,Colorado,CO,Broomfield,19731,14367,37689,38.11987583,52.35214519,14.23226936,8014
2016,Colorado,CO,Chaffee,4888,5391,11250,47.92,43.44888889,-4.471111111,8015
2016,Colorado,CO,Cheyenne,132,925,1102,83.93829401,11.97822142,-71.9600726,8017
2016,Colorado,CO,Clear Creek,2729,2575,5866,43.89703375,46.52233208,2.625298329,8019
2016,Colorado,CO,Conejos,1771,1914,4022,47.58826455,44.03281949,-3.555445052,8021
2016,Colorado,CO,Costilla,1125,588,1848,31.81818182,60.87662338,29.05844156,8023
2016,Colorado,CO,Crowley,339,1079,1527,70.66142764,22.20039293,-48.46103471,8025
2016,Colorado,CO,Custer,797,2061,3066,67.22113503,25.99478147,-41.22635356,8027
2016,Colorado,CO,Delta,4087,11655,16790,69.41631924,24.34187016,-45.07444908,8029
2016,Colorado,CO,Denver,244551,62690,331852,18.89095139,73.69279076,54.80183937,8031
2016,Colorado,CO,Dolores,242,944,1255,75.21912351,19.28286853,-55.93625498,8033
2016,Colorado,CO,Douglas,68657,102573,187499,54.70589176,36.61726196,-18.08862981,8035
2016,Colorado,CO,Eagle,14099,8990,25223,35.64207271,55.89739523,20.25532252,8037
2016,Colorado,CO,Elbert,3134,11705,15978,73.25697835,19.6144699,-53.64250845,8039
2016,Colorado,CO,El Paso,108010,179228,318967,56.19013879,33.86243718,-22.32770161,8041
2016,Colorado,CO,Fremont,5297,15122,21973,68.82082556,24.10685842,-44.71396714,8043
2016,Colorado,CO,Garfield,11271,13132,26470,49.61088024,42.58027956,-7.03060068,8045
2016,Colorado,CO,Gilpin,1634,1566,3576,43.79194631,45.6935123,1.901565996,8047
2016,Colorado,CO,Grand,3358,4494,8588,52.32883093,39.10107126,-13.22775966,8049
2016,Colorado,CO,Gunnison,5128,3289,9412,34.94475138,54.48363791,19.53888653,8051
2016,Colorado,CO,Hinsdale,197,339,589,57.55517827,33.44651952,-24.10865874,8053
2016,Colorado,CO,Huerfano,1633,1883,3783,49.7753106,43.16679884,-6.608511763,8055
2016,Colorado,CO,Jackson,171,629,861,73.05458769,19.86062718,-53.19396051,8057
2016,Colorado,CO,Jefferson,160776,138177,328882,42.01415705,48.88561855,6.871461497,8059
2016,Colorado,CO,Kiowa,91,728,855,85.14619883,10.64327485,-74.50292398,8061
2016,Colorado,CO,Kit Carson,536,2967,3702,80.1458671,14.47866018,-65.66720692,8063
2016,Colorado,CO,Lake,1616,1270,3199,39.69990622,50.51578618,10.81587996,8065
2016,Colorado,CO,La Plata,15525,12587,31150,40.40770465,49.83948636,9.431781701,8067
2016,Colorado,CO,Larimer,93113,83430,195980,42.57067048,47.51148076,4.940810287,8069
2016,Colorado,CO,Las Animas,2650,3710,6793,54.6150449,39.01074636,-15.60429854,8071
2016,Colorado,CO,Lincoln,409,1892,2436,77.6683087,16.78981938,-60.87848933,8073
2016,Colorado,CO,Logan,1851,7282,9722,74.90228348,19.03929233,-55.86299115,8075
2016,Colorado,CO,Mesa,21729,49779,77653,64.10441322,27.98217712,-36.1222361,8077
2016,Colorado,CO,Mineral,237,344,652,52.7607362,36.34969325,-16.41104294,8079
2016,Colorado,CO,Moffat,874,5305,6525,81.30268199,13.39463602,-67.90804598,8081
2016,Colorado,CO,Montezuma,3973,7853,12858,61.07481723,30.89905117,-30.17576606,8083
2016,Colorado,CO,Montrose,5466,14382,21186,67.884452,25.80005664,-42.08439536,8085
2016,Colorado,CO,Morgan,3151,8145,11960,68.10200669,26.34615385,-41.75585284,8087
2016,Colorado,CO,Otero,2943,4928,8452,58.30572646,34.82016091,-23.48556555,8089
2016,Colorado,CO,Ouray,1697,1351,3310,40.81570997,51.26888218,10.45317221,8091
2016,Colorado,CO,Park,3421,6135,10417,58.89411539,32.8405491,-26.05356629,8093
2016,Colorado,CO,Phillips,436,1791,2332,76.80102916,18.69639794,-58.10463122,8095
2016,Colorado,CO,Pitkin,7333,2550,10523,24.23263328,69.68545092,45.45281764,8097
2016,Colorado,CO,Prowers,1186,3531,5016,70.39473684,23.64433812,-46.75039872,8099
2016,Colorado,CO,Pueblo,35875,36265,78646,46.11169036,45.61579737,-0.495892989,8101
2016,Colorado,CO,Rio Blanco,436,2791,3450,80.89855072,12.63768116,-68.26086957,8103
2016,Colorado,CO,Rio Grande,2001,3085,5534,55.74629563,36.15829418,-19.58800145,8105
2016,Colorado,CO,Routt,7600,5230,13986,37.39453739,54.34005434,16.94551695,8107
2016,Colorado,CO,Saguache,1417,1147,2835,40.45855379,49.98236332,9.523809524,8109
2016,Colorado,CO,San Juan,265,215,506,42.49011858,52.3715415,9.881422925,8111
2016,Colorado,CO,San Miguel,2975,1033,4329,23.86232386,68.72256872,44.86024486,8113
2016,Colorado,CO,Sedgwick,267,1015,1364,74.41348974,19.57478006,-54.83870968,8115
2016,Colorado,CO,Summit,9557,5100,16174,31.53208854,59.08866081,27.55657228,8117
2016,Colorado,CO,Teller,3603,9745,14444,67.46746054,24.94461368,-42.52284686,8119
2016,Colorado,CO,Washington,296,2299,2733,84.12001464,10.8305891,-73.28942554,8121
2016,Colorado,CO,Weld,46519,76651,135428,56.59907848,34.34961751,-22.24946097,8123
2016,Colorado,CO,Yuma,726,3850,4791,80.35900647,15.15341265,-65.20559382,8125
2016,Connecticut,CT,Fairfield,243852,160077,421209,38.0041737,57.89334986,19.88917616,9001
2016,Connecticut,CT,Hartford,240403,148173,406864,36.41831177,59.08682017,22.6685084,9003
2016,Connecticut,CT,Litchfield,39775,53051,97442,54.44366905,40.81915396,-13.6245151,9005
2016,Connecticut,CT,Middlesex,45357,38867,88624,43.85606608,51.17913883,7.323072757,9007
2016,Connecticut,CT,New Haven,205609,159048,379006,41.96450716,54.24953695,12.28502979,9009
2016,Connecticut,CT,New London,62278,54058,123528,43.76173823,50.41609999,6.654361764,9011
2016,Connecticut,CT,Tolland,38506,34194,77424,44.16460012,49.73393263,5.569332507,9013
2016,Connecticut,CT,Windham,21792,25747,50823,50.66013419,42.87822443,-7.781909765,9015
2016,Delaware,DE,Kent,33351,36991,74598,49.5871203,44.70763291,-4.879487386,10001
2016,Delaware,DE,New Castle,162919,85525,262391,32.59448685,62.09016315,29.4956763,10003
2016,Delaware,DE,Sussex,39333,62611,106008,59.06252358,37.10380349,-21.9587201,10005
2016,District of Columbia,DC,District of Columbia,282830,12723,311268,4.087474459,90.86382153,86.77634707,11001
2016,Florida,FL,Alachua,75820,46834,128571,36.42656587,58.97130768,22.54474182,12001
2016,Florida,FL,Baker,2112,10294,12634,81.47854994,16.71679595,-64.761754,12003
2016,Florida,FL,Bay,21797,62194,87453,71.11705716,24.92424502,-46.19281214,12005
2016,Florida,FL,Bradford,2924,8913,12098,73.67333444,24.16928418,-49.50405026,12007
2016,Florida,FL,Brevard,119679,181848,314752,57.77501017,38.02326911,-19.75174105,12009
2016,Florida,FL,Broward,553320,260951,831951,31.36615017,66.50872467,35.1425745,12011
2016,Florida,FL,Calhoun,1241,4655,6081,76.54990955,20.40782766,-56.14208189,12013
2016,Florida,FL,Charlotte,33445,60218,96374,62.48365742,34.70334323,-27.78031419,12015
2016,Florida,FL,Citrus,22789,54456,79700,68.32622334,28.59347553,-39.7327478,12017
2016,Florida,FL,Clay,27822,74963,106483,70.39903083,26.12811435,-44.27091648,12019
2016,Florida,FL,Collier,61085,105423,170789,61.72704331,35.76635498,-25.96068833,12021
2016,Florida,FL,Columbia,7601,20368,28707,70.95133591,26.47786254,-44.47347337,12023
2016,Florida,FL,Desoto,3781,6778,10818,62.65483454,34.95100758,-27.70382696,12027
2016,Florida,FL,Dixie,1270,5822,7202,80.83865593,17.63399056,-63.20466537,12029
2016,Florida,FL,Duval,205704,211672,432695,48.91944672,47.54018419,-1.379262529,12031
2016,Florida,FL,Escambia,57461,88808,152469,58.24659439,37.68700523,-20.55958916,12033
2016,Florida,FL,Flagler,22026,33850,57503,58.86649392,38.30408848,-20.56240544,12035
2016,Florida,FL,Franklin,1744,4125,6015,68.57855362,28.99418121,-39.5843724,12037
2016,Florida,FL,Gadsden,15020,6728,22113,30.42554154,67.9238457,37.49830416,12039
2016,Florida,FL,Gilchrist,1458,6740,8420,80.04750594,17.31591449,-62.73159145,12041
2016,Florida,FL,Glades,1271,2996,4353,68.82609694,29.19825408,-39.62784287,12043
2016,Florida,FL,Gulf,1720,5329,7293,73.07006719,23.58425888,-49.48580831,12045
2016,Florida,FL,Hamilton,1904,3443,5460,63.05860806,34.87179487,-28.18681319,12047
2016,Florida,FL,Hardee,2149,5242,7583,69.12831333,28.33970724,-40.78860609,12049
2016,Florida,FL,Hendry,4615,6195,11115,55.73549258,41.52046784,-14.21502474,12051
2016,Florida,FL,Hernando,31795,58970,93796,62.87048488,33.89803403,-28.97245085,12053
2016,Florida,FL,Highlands,14937,29565,45686,64.71347897,32.69491748,-32.01856148,12055
2016,Florida,FL,Hillsborough,307896,266870,597660,44.652478,51.51691597,6.864437975,12057
2016,Florida,FL,Holmes,853,7483,8514,87.89053324,10.01879258,-77.87174066,12059
2016,Florida,FL,Indian River,29043,48620,80009,60.76816358,36.29966629,-24.46849729,12061
2016,Florida,FL,Jackson,6397,14257,21041,67.7581864,30.40254741,-37.35563899,12063
2016,Florida,FL,Jefferson,3541,3930,7645,51.40614781,46.31785481,-5.088293002,12065
2016,Florida,FL,Lafayette,518,2809,3392,82.8125,15.27122642,-67.54127358,12067
2016,Florida,FL,Lake,62838,102188,170462,59.94767162,36.86334784,-23.08432378,12069
2016,Florida,FL,Lee,124908,191551,326420,58.6823724,38.26603762,-20.41633478,12071
2016,Florida,FL,Leon,92068,53821,152132,35.37782978,60.51849709,25.14066732,12073
2016,Florida,FL,Levy,5101,13775,19395,71.02345965,26.30059294,-44.72286672,12075
2016,Florida,FL,Liberty,651,2543,3296,77.15412621,19.75121359,-57.40291262,12077
2016,Florida,FL,Madison,3526,4851,8505,57.03703704,41.4579659,-15.57907113,12079
2016,Florida,FL,Manatee,71224,101944,178958,56.96532147,39.79928251,-17.16603896,12081
2016,Florida,FL,Marion,62041,107833,174700,61.72467086,35.51287922,-26.21179164,12083
2016,Florida,FL,Martin,30185,53204,85792,62.0151063,35.18393323,-26.83117307,12085
2016,Florida,FL,Miami-Dade,624146,333999,980204,34.07443757,63.67511253,29.60067496,12086
2016,Florida,FL,Monroe,18971,21904,42478,51.56551627,44.66076557,-6.904750694,12087
2016,Florida,FL,Nassau,10869,34266,46607,73.52114489,23.32053125,-50.20061364,12089
2016,Florida,FL,Okaloosa,23780,71893,100855,71.28352585,23.57840464,-47.70512121,12091
2016,Florida,FL,Okeechobee,3959,9356,13653,68.52706365,28.99728997,-39.52977368,12093
2016,Florida,FL,Orange,329894,195216,546275,35.73584733,60.38973045,24.65388312,12095
2016,Florida,FL,Osceola,85458,50301,140206,35.87649601,60.95174244,25.07524642,12097
2016,Florida,FL,Palm Beach,374673,272402,662332,41.12771239,56.56876008,15.44104769,12099
2016,Florida,FL,Pasco,90142,142101,241139,58.9290824,37.38175907,-21.54732333,12101
2016,Florida,FL,Pinellas,233701,239201,492403,48.57829867,47.46132741,-1.116971261,12103
2016,Florida,FL,Polk,117433,157430,284314,55.37187757,41.30398081,-14.06789676,12105
2016,Florida,FL,Putnam,10094,22138,33117,66.8478425,30.47981399,-36.3680285,12107
2016,Florida,FL,St. Johns,43099,88684,136514,64.96330047,31.57112091,-33.39217956,12109
2016,Florida,FL,St. Lucie,66881,70289,140847,49.90450631,47.48485946,-2.419646851,12111
2016,Florida,FL,Santa Rosa,18464,65339,87745,74.46464186,21.04279446,-53.4218474,12113
2016,Florida,FL,Sarasota,97870,124438,229063,54.32479274,42.72623689,-11.59855586,12115
2016,Florida,FL,Seminole,105914,109443,224896,48.66382684,47.09465709,-1.56916975,12117
2016,Florida,FL,Sumter,22638,52730,76665,68.77975608,29.52846801,-39.25128807,12119
2016,Florida,FL,Suwannee,3964,14287,18694,76.4255911,21.2046646,-55.2209265,12121
